period,period_start,period_end,snapshots_used,snapshots_expected,has_gaps,dex,pool_name,pool_address,avg_tvl_usd,total_volume_usd,avg_apr_7d,avg_reserve_0,avg_reserve_1,avg_total_share,snapshot_count
2026-epoch-199,2026-08-17,2026-08-23,7,7,false,skeletonswap,"LUNA-stLUNA",terra12exvyhctk6ggqvzj2tlhsv769llctntf5zdj9erz6q2uq4h8hn8q5k5xpg,1.38,0.00,0.0000,15018499,8835546,11433944,5
2026-epoch-199,2026-08-17,2026-08-23,7,7,false,skeletonswap,"LUNA-SWTH",terra1nll8xy7m2dyac3sww2tg7dqj8s0mlak68drgtzd9gh4yvnvpplhsn3sxnv,0.68,0.00,0.0000,7045207,223680955999,1240170883,5
2026-epoch-199,2026-08-17,2026-08-23,7,7,false,skeletonswap,"USDC-SOLID",terra1wje8lj3372njwuw8t4scmyp94t5pyxxh89tsnkrfyxghqh6aunzqz4a9k3,420.26,0.00,0.0000,210142796,210093578,205346421,7
2026-epoch-199,2026-08-17,2026-08-23,7,7,false,skeletonswap,"LUNA-wstETH",terra12hs75vlyd38zjvhegsqzr8uvz2r764fdy8mhqw0qg0s2mv858yvstwmsf8,6259.65,0.00,0.0000,66621848908,1143489808122718336,264306219490880,7
2026-epoch-199,2026-08-17,2026-08-23,7,7,false,skeletonswap,"USDC-USDt",terra178ca7z2w6346wlkmxwpw80s2a5fmas9q28xlzegkt4c4rdam67aql5fgxj,24557.36,0.00,0.0000,11178228069,13386023387,24502811335,7
2026-epoch-199,2026-08-17,2026-08-23,7,7,false,skeletonswap,"LUNA-INJ",terra1q2gd6kc7nt8xct94chrlsqtpxfs9rve0j76lquce624y5zp85cdseshh85,605.07,0.00,0.0000,6476733814,63481466938969595904,615520619297008,5
2026-epoch-199,2026-08-17,2026-08-23,7,7,false,skeletonswap,"LUNA-wBNB",terra1m5juz238n27dd24d9e3kacmqax8gu7j5ee9hhfczpl52f3n7adaqudk2c9,0.00,0.00,0.0000,7605,140,1005,5
2026-epoch-199,2026-08-17,2026-08-23,7,7,false,skeletonswap,"LUNA-wSOL",terra12u7a9wkjqrkhxjcxx70uhfx8y49j4lclfnet2smw9agpnrv9chps27n9mh,0.00,0.00,0.0000,97886832,24672744,47616649,0
2026-epoch-199,2026-08-17,2026-08-23,7,7,false,skeletonswap,"ATOM-dATOM",terra1aa8nurhuk7rwedhjyzptggypuxd3y66qp4nsx6ph240g37esdm7qyheqkd,2486.41,0.00,0.0000,800917792,464814262,602118214,3
2026-epoch-199,2026-08-17,2026-08-23,7,7,false,skeletonswap,"SWTH-rSWTH",terra1nezkc3lxdxv26hqwy44jr7j9typtk39pns254ev52s9guqc2zsyqx7hvc9,0.00,0.00,0.0000,1019,982,1000,0
2026-epoch-199,2026-08-17,2026-08-23,7,7,false,skeletonswap,"wBTC.osmo-wBTC.axl",terra13ywdferm4jtcperal9png3cvhtmar5se9nu4r49k7vujrakwy9zqa3rhwe,244.10,0.00,0.0000,174966,163870,154552,7
2026-epoch-199,2026-08-17,2026-08-23,7,7,false,skeletonswap,"LUNA-arbLUNA",terra1wttdzwa6pdegtrdjdw49y0pd3dd8qd3cqn89j6t9v978lx05rr8sew5jyq,1147.48,0.00,0.0000,12344930135,4182356128,7142199009,7
2026-epoch-199,2026-08-17,2026-08-23,7,7,false,skeletonswap,"LUNA-EURe",terra1gny66hmejvrkra39cn7r8f7y7yg06hy3cv2xehpxraqfgjtdtpnqjtmu53,2670.34,0.00,0.0000,29152833775,1143750998,5494951261,7
2026-epoch-199,2026-08-17,2026-08-23,7,7,false,skeletonswap,"USDC-EURe",terra1t9uvn05g0hdlx2nnqug3lt3pkla4sfdj0n0xnd66kmwvyt25y65sk37cej,3950.20,0.00,0.0000,1976979843,1690963451,1807954599,7
2026-epoch-199,2026-08-17,2026-08-23,7,7,false,skeletonswap,"CAPA-LUNA",terra15rzp38yq2cqy2jnewc9vgzqguf3t2q0gqpv9evg8tckrtqp8x44qezhthc,433.01,0.00,0.0000,162146694053,4714210921,27035837097,7
2026-epoch-199,2026-08-17,2026-08-23,7,7,false,skeletonswap,"ATOM-stATOM",terra1c439uc3qdlfuqncxae7l07nsdgjtu45g98yhn5ydjn2866nsw3ws0e0vte,0.02,0.00,0.0000,6125,4159,5041,5
2026-epoch-199,2026-08-17,2026-08-23,7,7,false,skeletonswap,"wETH-wstETH",terra12252e02w0k5yv9mryctth4j3y2sdas0xremw0jznzwal5v3xeqjst7q537,78.25,0.00,0.0000,1821864,12534359891799810,150548229107,5
2026-epoch-199,2026-08-17,2026-08-23,7,7,false,skeletonswap,"wKWEEN-LUNA",terra12zxl99upqdyee3u7gungesaswuv3mt2e340ll5wa4kyqnj9a6ugsl7fy8c,0.00,0.00,0.0000,21100925265,191140285,1976621377,0
